,week,country,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,source,peak_rank,previous_rank,weeks_on_chart,streams,region,language,ISO3,number_week,true_streams
4762,2022-06-02,Dominican Republic,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Tití Me Preguntó,2022-05-06,Rimas Entertainment LLC,1,1,4,408918,Caribbean,Spanish,DOM,20220602,408918.0
4763,2022-06-02,Ecuador,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,4,964573,South America,Spanish,ECU,20220602,482286.5
4764,2022-06-02,Egypt,1,Wegz,1,Wegz,spotify:artist:4BKC2HOGEqtYz2Xbgp9N1q,egyptian trap,https://i.scdn.co/image/ab6761610000e5eb185a8c7cf90489ccd67cc501,0,البخت,2022-02-26,Takwene,1,1,14,215176,Middle East,Arabic,EGY,20220602,215176.0
4765,2022-06-02,El Salvador,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,4,394108,Central America,Spanish,SLV,20220602,197054.0
4766,2022-06-02,Estonia,1,Kate Bush,1,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,piano rock,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,Rhino,1,-1,1,43113,Europe,Estonian,EST,20220602,43113.0
4767,2022-06-02,Finland,1,Ramses II,1,Ramses II,spotify:artist:0PI47Yot4sf9TVpnINMnPC,0,https://i.scdn.co/image/ab6761610000e5eb5a8d94d3fda7e3f687e10112,0,Villieläin,2021-06-04,ramses ii,1,4,7,867237,Europe,Finnish,FIN,20220602,867237.0
4768,2022-06-02,France,1,"Alonzo, Ninho, Naps",3,Alonzo,spotify:artist:2z2TRvloJt4EfUNQp9rHAi,francoton,https://i.scdn.co/image/ab6761610000e5eb03a4b453c6c376b9ee3c29ed,1,TOUT VA BIEN (feat. Ninho & Naps),2022-05-20,ONLY PRO,1,1,2,4119672,Europe,French,FRA,20220602,1373224.0
4769,2022-06-02,Germany,1,Luciano,1,Luciano,spotify:artist:3CJKkU0XuElRT1z8rEtIYg,german drill,https://i.scdn.co/image/ab6761610000e5ebdfd7e9c0375a341999fd6495,0,Beautiful Girl,2022-04-28,URBAN,1,1,5,4708326,Europe,German,DEU,20220602,4708326.0
4770,2022-06-02,Greece,1,"TOQUEL, Sin Laurent",2,TOQUEL,spotify:artist:7AWAljMatr7bxddF4kWzXG,greek hip hop,https://i.scdn.co/image/ab6761610000e5ebd520cdcada6b07b32f650a86,1,Panorama,2022-05-27,Minos - EMI SA Distribution Deals,1,-1,1,798758,Europe,Greek,GRC,20220602,399379.0
4771,2022-06-02,Guatemala,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,2,4,708751,Central America,Spanish,GTM,20220602,354375.5
4772,2022-06-02,Honduras,1,"Bad Bunny, Bomba Estéreo",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Ojitos Lindos,2022-05-06,Rimas Entertainment LLC,1,1,4,275600,Central America,Spanish,HND,20220602,137800.0
4773,2022-06-02,Hong Kong,1,Keung To,1,Keung To,spotify:artist:0DwdA5ZgTJcIQ2uIhc110D,hk-pop,https://i.scdn.co/image/ab67616d0000b273b9ecd607db7c90d4735ebba0,0,作品的說話,2022-04-30,Music Nation Records Co Ltd.,1,1,5,256348,Asia,Cantonese,HKG,20220602,256348.0
4774,2022-06-02,Hungary,1,Azahriah,1,Azahriah,spotify:artist:6EIriUxo7vznEgJtTDlXpq,hungarian pop,https://i.scdn.co/image/ab6761610000e5ebed242faf37605514e9448018,0,Okari,2022-05-20,Supermanagement,1,1,2,286234,Europe,Hungarian,HUN,20220602,286234.0
4775,2022-06-02,Iceland,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,45459,Europe,Icelandic,ISL,20220602,45459.0
4776,2022-06-02,India,1,"Shae Gill, Ali Sethi",2,Shae Gill,spotify:artist:3bWIy9AUrQdiNeS62Bp3OP,0,https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f,1,Pasoori,2022-02-06,Giraffe Pakistan,1,1,15,5643403,Asia,Hindi,IND,20220602,2821701.5
4777,2022-06-02,Indonesia,1,Tulus,1,Tulus,spotify:artist:2iDVt6mFbtbDEZG5ax0dTi,indonesian singer-songwriter,https://i.scdn.co/image/ab6761610000e5ebb2dac5833519e3b4e5f7efdb,0,Hati-Hati di Jalan,2022-03-03,TulusCompany,1,1,13,3598667,Asia,Indonesian,IDN,20220602,3598667.0
4778,2022-06-02,Ireland,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,504270,Europe,English,IRL,20220602,504270.0
4779,2022-06-02,Israel,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,195207,Middle East,Hebrew,ISR,20220602,195207.0
4780,2022-06-02,Italy,1,Rhove,1,Rhove,spotify:artist:44DWomjW1oDuxIoBIRpmQ4,trap italiana,https://i.scdn.co/image/ab6761610000e5eb66135a6ae13b1bf1bb89fbd0,0,Shakerando,2021-12-15,Universal Music Italia srL.,1,1,24,2806736,Europe,Italian,ITA,20220602,2806736.0
4781,2022-06-02,Japan,1,Tani Yuuki,1,Tani Yuuki,spotify:artist:0B1ce3uNrzkdm76NXI4mhX,j-pop,https://i.scdn.co/image/ab6761610000e5ebc26980c202f33cba1a327306,0,W / X / Y,2021-12-08,Valley Records,1,1,23,1685223,Asia,Japanese,JPN,20220602,1685223.0
4782,2022-06-02,Kazakhstan,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian drain,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,showdown,2022-03-04,Союз Мьюзик,1,2,13,37544,Asia,Russian,KAZ,20220602,37544.0
4783,2022-06-02,Latvia,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,47707,Europe,Latvian,LVA,20220602,47707.0
4784,2022-06-02,Lithuania,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,76862,Europe,Lithuanian,LTU,20220602,76862.0
4785,2022-06-02,Luxembourg,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,27601,Europe,French,LUX,20220602,27601.0
4786,2022-06-02,Malaysia,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,492226,Asia,Malay,MYS,20220602,492226.0
4787,2022-06-02,Mexico,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,2,4,11875213,North America,Spanish,MEX,20220602,5937606.5
4788,2022-06-02,Morocco,1,kouz1,1,kouz1,spotify:artist:3siTsIx6IEreSUva7pVnZ8,moroccan pop,https://i.scdn.co/image/ab6761610000e5eb908d1e064b3dfb1ad0a9b3b9,0,Magic,2022-05-05,SSC Music,1,3,11,126606,Africa,Arabic,MAR,20220602,126606.0
4789,2022-06-02,Netherlands,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,1415867,Europe,Dutch,NLD,20220602,1415867.0
4790,2022-06-02,New Zealand,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,319408,Oceania,English,NZL,20220602,319408.0
4791,2022-06-02,Nicaragua,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Tití Me Preguntó,2022-05-06,Rimas Entertainment LLC,1,1,4,163569,Central America,Spanish,NIC,20220602,163569.0
4792,2022-06-02,Nigeria,1,"SPINALL, Asake",2,SPINALL,spotify:artist:2NtQA3PY9chI8l65ejZLTP,afropop,https://i.scdn.co/image/ab6761610000e5eb94ffc1505afe8b03294cf31d,1,PALAZZO,2022-05-13,TheCAPMusic,1,1,3,218356,Africa,English,NGA,20220602,109178.0
4793,2022-06-02,Norway,1,"Ballinciaga, David Mokel",2,Ballinciaga,spotify:artist:7GgWpPrcNYH90st7I3nJtv,norwegian pop,https://i.scdn.co/image/ab6761610000e5eb143c053685404989734baf4d,1,Dans På Bordet,2022-02-09,Virgin Music Label And Artist Services,1,1,16,887389,Europe,Norwegian,NOR,20220602,443694.5
4794,2022-06-02,Pakistan,1,"Abdul Hannan, Rovalio",2,Abdul Hannan,spotify:artist:5mWQT8CLTa4mAQAJdFjHb1,pakistani pop,https://i.scdn.co/image/ab6761610000e5ebac99f56e01cf40647965168b,1,Bikhra,2022-02-11,2636621 Records DK,1,1,4,250984,Asia,Urdu,PAK,20220602,125492.0
4795,2022-06-02,Panama,1,"Bad Bunny, Bomba Estéreo",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Ojitos Lindos,2022-05-06,Rimas Entertainment LLC,1,1,4,256723,Central America,Spanish,PAN,20220602,128361.5
4796,2022-06-02,Paraguay,1,"Bad Bunny, Bomba Estéreo",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Ojitos Lindos,2022-05-06,Rimas Entertainment LLC,1,1,4,624000,South America,Spanish,PRY,20220602,312000.0
4797,2022-06-02,Peru,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,4,1789608,South America,Spanish,PER,20220602,894804.0
4798,2022-06-02,Philippines,1,Troye Sivan,1,Troye Sivan,spotify:artist:3WGpXCj9YhhfX11TToZcXP,pop,https://i.scdn.co/image/ab6761610000e5eb002eedc44fefe085daae10e4,0,Angel Baby,2021-09-09,EMI Recorded Music Australia Pty Ltd,1,2,38,2181485,Asia,Tagalog,PHL,20220602,2181485.0
4799,2022-06-02,Poland,1,"Mata, FUNDACJA 420",2,Mata,spotify:artist:0MIG6gMcQTSvFbKvUwK0id,polish trap,https://i.scdn.co/image/ab6761610000e5eb35cd33bcccc998abb5a833d7,1,PATOPROHIBICJA (28.01.2022),2022-05-27,SBM Label,1,-1,1,2882113,Europe,Polish,POL,20220602,1441056.5
4800,2022-06-02,Portugal,1,Jovem Dionisio,1,Jovem Dionisio,spotify:artist:4m5LghDfOKFZNEBZ0GO1OQ,indie curitibano,https://i.scdn.co/image/ab6761610000e5eba6329f0f2b93dcede69964ea,0,ACORDA PEDRINHO,2022-03-24,Jovem Dionisio,1,4,3,419128,Europe,Portuguese,PRT,20220602,419128.0
4801,2022-06-02,Romania,1,"YNY Sebi, Bogdan DLP",2,YNY Sebi,spotify:artist:5BUJV1dbGNb61hYPK6rhtM,romanian trap,https://i.scdn.co/image/ab6761610000e5eb669e026dfe159baa9940098e,1,Tarabanele,2022-05-03,Big UP Music,1,1,5,132091,Europe,Romanian,ROU,20220602,66045.5
4802,2022-06-02,Saudi Arabia,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,121841,Middle East,Arabic,SAU,20220602,121841.0
4803,2022-06-02,Singapore,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,384831,Asia,English,SGP,20220602,384831.0
4804,2022-06-02,Slovakia,1,Calin,1,Calin,spotify:artist:5lEkQtWa3UKlI1hj7sktcd,czsk hip hop,https://i.scdn.co/image/ab6761610000e5eb1898ddd5bcb6a7116cac7220,0,Hannah Montana,2022-03-11,WM Czech Republic,1,2,12,101962,Europe,Slovak,SVK,20220602,101962.0
4805,2022-06-02,South Africa,1,"Wanitwa Mos, Master KG, Lowsheen, Nkosazana Daughter",4,Wanitwa Mos,spotify:artist:2iN5MhOgkenO5FtkPtEVAF,0,https://i.scdn.co/image/ab67616d0000b2734f95dabfc67540ee3823dad6,1,Sofa Silahlane,2022-05-13,Wanitwa Mos Entertainment,1,1,3,167905,Africa,Zulu,ZAF,20220602,41976.25
4806,2022-06-02,South Korea,1,IVE,1,IVE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,k-pop girl group,https://i.scdn.co/image/ab6761610000e5eba011333f6f4e7043afef8b19,0,LOVE DIVE,2022-04-05,STARSHIP Entertainment,1,1,9,133601,Asia,Korean,KOR,20220602,133601.0
4807,2022-06-02,Spain,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Tití Me Preguntó,2022-05-06,Rimas Entertainment LLC,1,1,4,4825029,Europe,Spanish,ESP,20220602,4825029.0
4808,2022-06-02,Sweden,1,"Ed Sheeran, 1.Cuz",2,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,pop,https://i.scdn.co/image/ab6761610000e5eb12a2ef08d00dd7451a6dbed6,1,2step (feat. 1.Cuz),2022-05-26,Atlantic Records UK,1,2,4,965505,Europe,Swedish,SWE,20220602,482752.5
4809,2022-06-02,Switzerland,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,303396,Europe,German,CHE,20220602,303396.0
4810,2022-06-02,Taiwan,1,WeiBird,1,WeiBird,spotify:artist:7y3HnWCFEvWj4KM9GFSkiX,mandopop,https://i.scdn.co/image/ab6761610000e5ebd1a48129d8f26232df6582a8,0,"Red Scarf - ""Till We Meet Again"" Movie Theme Song",2021-11-05,Sony Music Entertainment,1,1,30,333874,Asia,Mandarin,TWN,20220602,333874.0
4811,2022-06-02,Thailand,1,THEMOONWILLALWAYSBEWITHME,1,THEMOONWILLALWAYSBEWITHME,spotify:artist:0yVywi4NwefY85n4BxZMaz,0,https://i.scdn.co/image/ab6761610000e5eb367fade2a89a8b897e4211ac,0,ซูลูปาก้า ตาปาเฮ้,2021-11-19,LODY MUSIC,1,35,2,585326,Asia,Thai,THA,20220602,585326.0
4812,2022-06-02,Turkey,1,cakal,1,cakal,spotify:artist:6CPZWzcKiOKkHn4L2XI4i2,turkce drill,https://i.scdn.co/image/ab6761610000e5ebcfd6eedad265c77dfe968dc5,0,İmdat,2022-05-13,Perros Blancos,1,1,7,3872925,Middle East,Turkish,TUR,20220602,3872925.0
4813,2022-06-02,Ukraine,1,KALUSH,1,KALUSH,spotify:artist:46rVVJwHWNS7C7MaWXd842,ukrainian hip hop,https://i.scdn.co/image/ab6761610000e5ebb1e1e1111b950632ff796811,0,Stefania (Kalush Orchestra),2022-03-18,Columbia Local,1,1,16,214135,Europe,Ukrainian,UKR,20220602,214135.0
4814,2022-06-02,United Arab Emirates,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,100155,Middle East,Arabic,ARE,20220602,100155.0
4815,2022-06-02,United Kingdom,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,4126518,Europe,English,GBR,20220602,4126518.0
4816,2022-06-02,United States,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,9,13694429,North America,English,USA,20220602,13694429.0
4817,2022-06-02,Uruguay,1,TINI,1,TINI,spotify:artist:7vXDAI8JwjW531ouMGbfcp,latin pop,https://i.scdn.co/image/ab6761610000e5eb0cd53a4c51d4cde67789432d,0,La Triple T,2022-05-05,Sony Music Latin,1,1,4,178862,South America,Spanish,URY,20220602,178862.0
4818,2022-06-02,Venezuela,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,2,4,269793,South America,Spanish,VEN,20220602,134896.5
4819,2022-06-02,Vietnam,1,T.R.I,1,T.R.I,spotify:artist:2rVYwIYNEsMxtt8j5yemHb,viet lo-fi,https://i.scdn.co/image/ab6761610000e5eb70a76dc07c82831aa2d67b3d,0,Ánh Sao Và Bầu Trời,2021-09-10,Yin Yang Media,1,2,30,257621,Asia,Vietnamese,VNM,20220602,257621.0
4820,2022-06-09,Argentina,1,TINI,1,TINI,spotify:artist:7vXDAI8JwjW531ouMGbfcp,latin pop,https://i.scdn.co/image/ab6761610000e5eb0cd53a4c51d4cde67789432d,0,La Triple T,2022-05-05,Sony Music Latin,1,1,5,2787528,South America,Spanish,ARG,20220609,2787528.0
4821,2022-06-09,Australia,1,Kate Bush,1,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,art pop,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,Rhino,1,2,2,2260168,Oceania,English,AUS,20220609,2260168.0
4822,2022-06-09,Austria,1,Luciano,1,Luciano,spotify:artist:3CJKkU0XuElRT1z8rEtIYg,german hip hop,https://i.scdn.co/image/ab6761610000e5ebdfd7e9c0375a341999fd6495,0,Beautiful Girl,2022-04-28,URBAN,1,1,6,311078,Europe,German,AUT,20220609,311078.0
4823,2022-06-09,Belarus,1,Шайни,1,Шайни,spotify:artist:7gR1vQmVN37aNtYDE21Bae,russian hyperpop,https://i.scdn.co/image/ab6761610000e5eb7aa0f3b9556a2eccfdaa2954,0,Yeyo!,2022-02-11,Mansion Music,1,2,17,42954,Europe,Russian,BLR,20220609,42954.0
4824,2022-06-09,Belgium,1,Kate Bush,1,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,baroque pop,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,Rhino,1,3,2,579024,Europe,Dutch,BEL,20220609,579024.0
4825,2022-06-09,Bolivia,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,5,332297,South America,Spanish,BOL,20220609,166148.5
4826,2022-06-09,Brazil,1,Jovem Dionisio,1,Jovem Dionisio,spotify:artist:4m5LghDfOKFZNEBZ0GO1OQ,indie curitibano,https://i.scdn.co/image/ab6761610000e5eba6329f0f2b93dcede69964ea,0,ACORDA PEDRINHO,2022-03-24,Jovem Dionisio,1,1,4,5891231,South America,Portuguese,BRA,20220609,5891231.0
4827,2022-06-09,Bulgaria,1,Galena,1,Galena,spotify:artist:5M7RMcbgYy45XzC51HU355,bulgarian pop,https://i.scdn.co/image/ab6761610000e5eb03458419b80f02358c289110,0,Euphoria,2022-05-30,Galena,1,-1,1,66672,Europe,Bulgarian,BGR,20220609,66672.0
4828,2022-06-09,Canada,1,Kate Bush,1,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,Rhino,1,2,2,2242147,North America,English,CAN,20220609,2242147.0
4829,2022-06-09,Chile,1,"Bad Bunny, Bomba Estéreo",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Ojitos Lindos,2022-05-06,Rimas Entertainment LLC,1,1,5,3073907,South America,Spanish,CHL,20220609,1536953.5
4830,2022-06-09,Colombia,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,5,2012795,South America,Spanish,COL,20220609,1006397.5
4831,2022-06-09,Costa Rica,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Tití Me Preguntó,2022-05-06,Rimas Entertainment LLC,1,1,5,499039,Central America,Spanish,CRI,20220609,499039.0
4832,2022-06-09,Cyprus,1,Harry Styles,1,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,As It Was,2022-05-20,Columbia,1,1,10,23333,Europe,Greek,CYP,20220609,23333.0
4833,2022-06-09,Czechia,1,Calin,1,Calin,spotify:artist:5lEkQtWa3UKlI1hj7sktcd,czsk hip hop,https://i.scdn.co/image/ab6761610000e5eb1898ddd5bcb6a7116cac7220,0,Hannah Montana,2022-03-11,WM Czech Republic,1,1,13,329430,Europe,Czech,CZE,20220609,329430.0
4834,2022-06-09,Denmark,1,Tobias Rahim,1,Tobias Rahim,spotify:artist:1w2fVGZN37TieWhlqS8UwB,danish pop,https://i.scdn.co/image/ab6761610000e5eb57129afa3b748eb2f017fc3b,0,Feberdrømmer Xx Dubai,2022-06-03,Sony Music Entertainment,1,-1,1,779243,Europe,Danish,DNK,20220609,779243.0
4835,2022-06-09,Dominican Republic,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Tití Me Preguntó,2022-05-06,Rimas Entertainment LLC,1,1,5,357524,Caribbean,Spanish,DOM,20220609,357524.0
4836,2022-06-09,Ecuador,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,5,926235,South America,Spanish,ECU,20220609,463117.5
4837,2022-06-09,Egypt,1,Wegz,1,Wegz,spotify:artist:4BKC2HOGEqtYz2Xbgp9N1q,egyptian hip hop,https://i.scdn.co/image/ab6761610000e5eb185a8c7cf90489ccd67cc501,0,البخت,2022-02-26,Takwene,1,1,15,203400,Middle East,Arabic,EGY,20220609,203400.0
4838,2022-06-09,El Salvador,1,"Bad Bunny, Chencho Corleone",2,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,1,Me Porto Bonito,2022-05-06,Rimas Entertainment LLC,1,1,5,386519,Central America,Spanish,SLV,20220609,193259.5
4839,2022-06-09,Estonia,1,Kate Bush,1,Kate Bush,spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,art rock,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0,Running Up That Hill (A Deal With God) - 2018 Remaster,1985,Rhino,1,1,2,60064,Europe,Estonian,EST,20220609,60064.0
4840,2022-06-09,Finland,1,Ramses II,1,Ramses II,spotify:artist:0PI47Yot4sf9TVpnINMnPC,0,https://i.scdn.co/image/ab6761610000e5eb5a8d94d3fda7e3f687e10112,0,Villieläin,2021-06-04,ramses ii,1,1,8,915645,Europe,Finnish,FIN,20220609,915645.0
4841,2022-06-09,France,1,"Alonzo, Ninho, Naps",3,Alonzo,spotify:artist:2z2TRvloJt4EfUNQp9rHAi,pop urbaine,https://i.scdn.co/image/ab6761610000e5eb03a4b453c6c376b9ee3c29ed,1,TOUT VA BIEN (feat. Ninho & Naps),2022-05-20,ONLY PRO,1,1,3,3686643,Europe,French,FRA,20220609,1228881.0
4842,2022-06-09,Germany,1,Luciano,1,Luciano,spotify:artist:3CJKkU0XuElRT1z8rEtIYg,german hip hop,https://i.scdn.co/image/ab6761610000e5ebdfd7e9c0375a341999fd6495,0,Beautiful Girl,2022-04-28,URBAN,1,1,6,4242564,Europe,German,DEU,20220609,4242564.0
4843,2022-06-09,Greece,1,"SIDARTA, Saske, Beyond",3,SIDARTA,spotify:artist:3jPN2U65cMPzvozEBue5zp,greek trap,https://i.scdn.co/image/ab6761610000e5ebc6cf7c8e421eee15bf3ccec9,1,MEDITERRANEAN,2022-06-03,OffBeat Records,1,-1,1,882265,Europe,Greek,GRC,20220609,294088.3333333333
